bufferSize;packetLength;trafficPattern;packetInjectionRate;Average latency;Average latency (cycles);Minimum latency;Minimum latency (cycles);Maximum latency;Maximum latency (cycles);Average hop count;Minimum hop count;Maximum hop count;Total sent flits;Total received flits;Total sent packets;Total received packets;Total injected packets;Simulated time;Simulated clock cycles;Delta cycles;Total flits at wrong Dest;Total modified flits (Router);Total modified flits (NI);Total dropped flits;Total ARQ sent;Total ACK sent;Total Retransmissions;Single Retransmissions ARQ;Multi Retransmissions ARQ;Number Flits in FlitBuffer;Acceptance Rate;Information Gain;Residual Error Probability;Residual Error Prob (Flits);
3;96;TrafficPattern::Transpose2;0.001;9948 ns;994;5860 ns;586;18100 ns;1810;4;2;8;7680;7680;80;80;80;300 us;30000;61956;0;0;0;0;0;0;0;0;0;0;0.096;1;0;0;
3;112;TrafficPattern::Transpose2;0.001;10949 ns;1094;6820 ns;682;19380 ns;1938;4;2;8;8960;8960;80;80;80;300 us;30000;71262;0;0;0;0;0;0;0;0;0;0;0.112;1;0;0;
3;128;TrafficPattern::Transpose2;0.001;11940 ns;1194;7780 ns;778;20720 ns;2072;4;2;8;10240;9472;80;74;80;300 us;30000;78355;0;0;0;0;0;0;0;0;0;723;0.128;1;0.075;0.00439453;
3;144;TrafficPattern::Transpose2;0.001;12934 ns;1293;8740 ns;874;22 us;2200;4;2;8;11520;10656;80;74;80;300 us;30000;80265;0;0;0;0;0;0;0;0;0;627;0.144;1;0.075;0.0205729;
3;160;TrafficPattern::Transpose2;0.001;13931 ns;1393;9700 ns;970;23280 ns;2328;4;2;8;12800;11840;80;74;80;300 us;30000;80761;0;0;0;0;0;0;0;0;0;584;0.16;1;0.075;0.029375;
3;176;TrafficPattern::Transpose2;0.001;30621 ns;3062;10660 ns;1066;110920 ns;11092;4;2;8;14080;12672;80;72;80;300 us;30000;78318;0;0;0;0;0;0;0;0;0;1097;0.176;1;0.1;0.0220881;
3;192;TrafficPattern::Transpose2;0.001;31554 ns;3155;11620 ns;1162;111880 ns;11188;4;2;8;15360;13824;80;72;80;300 us;30000;79341;0;0;0;0;0;0;0;0;0;969;0.192;1;0.1;0.0369141;
3;208;TrafficPattern::Transpose2;0.001;32490 ns;3249;12580 ns;1258;112840 ns;11284;4;2;8;16640;14976;80;72;80;300 us;30000;80178;0;0;0;0;0;0;0;0;0;861;0.208;1;0.1;0.0482572;
3;224;TrafficPattern::Transpose2;0.001;35861 ns;3586;13540 ns;1354;123800 ns;12380;4;2;8;17920;15680;80;70;80;300 us;30000;82708;0;0;0;0;0;0;0;0;0;974;0.224;1;0.125;0.0706473;
3;240;TrafficPattern::Transpose2;0.001;36860 ns;3686;14500 ns;1450;124760 ns;12476;4;2;8;19200;16800;80;70;80;300 us;30000;83790;0;0;0;0;0;0;0;0;0;923;0.24;1;0.125;0.0769271;
3;256;TrafficPattern::Transpose2;0.001;45123 ns;4512;16660 ns;1666;144520 ns;14452;4;2;8;20480;17920;80;70;80;300 us;30000;85723;0;0;0;0;0;0;0;0;0;1560;0.256;1;0.125;0.0488281;
4;16;TrafficPattern::Transpose2;0.001;4950 ns;495;1060 ns;106;11700 ns;1170;4;2;8;1280;1280;80;80;80;300 us;30000;13595;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
4;20;TrafficPattern::Transpose2;0.001;5199 ns;519;1300 ns;130;12020 ns;1202;4;2;8;1600;1600;80;80;80;300 us;30000;16018;0;0;0;0;0;0;0;0;0;0;0.02;1;0;0;
4;24;TrafficPattern::Transpose2;0.001;5448 ns;544;1540 ns;154;12340 ns;1234;4;2;8;1920;1920;80;80;80;300 us;30000;18553;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
4;28;TrafficPattern::Transpose2;0.001;5698 ns;569;1780 ns;178;12660 ns;1266;4;2;8;2240;2240;80;80;80;300 us;30000;20960;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
4;32;TrafficPattern::Transpose2;0.001;5949 ns;594;2020 ns;202;12980 ns;1298;4;2;8;2560;2560;80;80;80;300 us;30000;23430;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
4;40;TrafficPattern::Transpose2;0.001;6449 ns;644;2500 ns;250;13620 ns;1362;4;2;8;3200;3200;80;80;80;300 us;30000;28241;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
4;48;TrafficPattern::Transpose2;0.001;6948 ns;694;2980 ns;298;14260 ns;1426;4;2;8;3840;3840;80;80;80;300 us;30000;33143;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
4;56;TrafficPattern::Transpose2;0.001;7448 ns;744;3460 ns;346;14900 ns;1490;4;2;8;4480;4480;80;80;80;300 us;30000;38011;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
4;64;TrafficPattern::Transpose2;0.001;7948 ns;794;3940 ns;394;15540 ns;1554;4;2;8;5120;5120;80;80;80;300 us;30000;43203;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
4;80;TrafficPattern::Transpose2;0.001;8949 ns;894;4900 ns;490;16820 ns;1682;4;2;8;6400;6400;80;80;80;300 us;30000;52436;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
4;96;TrafficPattern::Transpose2;0.001;9949 ns;994;5860 ns;586;18100 ns;1810;4;2;8;7680;7680;80;80;80;300 us;30000;62119;0;0;0;0;0;0;0;0;0;0;0.096;1;0;0;
4;112;TrafficPattern::Transpose2;0.001;10949 ns;1094;6820 ns;682;19380 ns;1938;4;2;8;8960;8960;80;80;80;300 us;30000;71321;0;0;0;0;0;0;0;0;0;0;0.112;1;0;0;
4;128;TrafficPattern::Transpose2;0.001;11941 ns;1194;7780 ns;778;20720 ns;2072;4;2;8;10240;9472;80;74;80;300 us;30000;78522;0;0;0;0;0;0;0;0;0;722;0.128;1;0.075;0.00449219;
4;144;TrafficPattern::Transpose2;0.001;12935 ns;1293;8740 ns;874;22 us;2200;4;2;8;11520;10656;80;74;80;300 us;30000;80371;0;0;0;0;0;0;0;0;0;626;0.144;1;0.075;0.0206597;
4;160;TrafficPattern::Transpose2;0.001;13931 ns;1393;9700 ns;970;23280 ns;2328;4;2;8;12800;11840;80;74;80;300 us;30000;82451;0;0;0;0;0;0;0;0;0;581;0.16;1;0.075;0.0296094;
4;176;TrafficPattern::Transpose2;0.001;31028 ns;3102;10660 ns;1066;110920 ns;11092;4;2;8;14080;12672;80;72;80;300 us;30000;78908;0;0;0;0;0;0;0;0;0;1098;0.176;1;0.1;0.022017;
4;192;TrafficPattern::Transpose2;0.001;31961 ns;3196;11620 ns;1162;111880 ns;11188;4;2;8;15360;13824;80;72;80;300 us;30000;79685;0;0;0;0;0;0;0;0;0;968;0.192;1;0.1;0.0369792;
4;208;TrafficPattern::Transpose2;0.001;32894 ns;3289;12580 ns;1258;112840 ns;11284;4;2;8;16640;14976;80;72;80;300 us;30000;81849;0;0;0;0;0;0;0;0;0;863;0.208;1;0.1;0.048137;
4;224;TrafficPattern::Transpose2;0.001;35860 ns;3586;13540 ns;1354;123800 ns;12380;4;2;8;17920;15680;80;70;80;300 us;30000;83103;0;0;0;0;0;0;0;0;0;1021;0.224;1;0.125;0.0680246;
4;240;TrafficPattern::Transpose2;0.001;36858 ns;3685;14500 ns;1450;124760 ns;12476;4;2;8;19200;16800;80;70;80;300 us;30000;84237;0;0;0;0;0;0;0;0;0;1021;0.24;1;0.125;0.0718229;
4;256;TrafficPattern::Transpose2;0.001;46418 ns;4641;16660 ns;1666;143900 ns;14390;4;2;8;20480;17920;80;70;80;300 us;30000;85793;0;0;0;0;0;0;0;0;0;1717;0.256;1;0.125;0.0411621;
5;16;TrafficPattern::Transpose2;0.001;4948 ns;494;1060 ns;106;11700 ns;1170;4;2;8;1280;1280;80;80;80;300 us;30000;13675;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
5;20;TrafficPattern::Transpose2;0.001;5198 ns;519;1300 ns;130;12020 ns;1202;4;2;8;1600;1600;80;80;80;300 us;30000;16033;0;0;0;0;0;0;0;0;0;0;0.02;1;0;0;
5;24;TrafficPattern::Transpose2;0.001;5448 ns;544;1540 ns;154;12340 ns;1234;4;2;8;1920;1920;80;80;80;300 us;30000;18370;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
5;28;TrafficPattern::Transpose2;0.001;5698 ns;569;1780 ns;178;12660 ns;1266;4;2;8;2240;2240;80;80;80;300 us;30000;20828;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
5;32;TrafficPattern::Transpose2;0.001;5949 ns;594;2020 ns;202;12980 ns;1298;4;2;8;2560;2560;80;80;80;300 us;30000;23314;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
5;40;TrafficPattern::Transpose2;0.001;6447 ns;644;2500 ns;250;13620 ns;1362;4;2;8;3200;3200;80;80;80;300 us;30000;28331;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
5;48;TrafficPattern::Transpose2;0.001;6949 ns;694;2980 ns;298;14260 ns;1426;4;2;8;3840;3840;80;80;80;300 us;30000;33052;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
5;56;TrafficPattern::Transpose2;0.001;7448 ns;744;3460 ns;346;14900 ns;1490;4;2;8;4480;4480;80;80;80;300 us;30000;38128;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
5;64;TrafficPattern::Transpose2;0.001;7948 ns;794;3940 ns;394;15540 ns;1554;4;2;8;5120;5120;80;80;80;300 us;30000;42458;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
5;80;TrafficPattern::Transpose2;0.001;8947 ns;894;4900 ns;490;16820 ns;1682;4;2;8;6400;6400;80;80;80;300 us;30000;52712;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
5;96;TrafficPattern::Transpose2;0.001;9949 ns;994;5860 ns;586;18100 ns;1810;4;2;8;7680;7680;80;80;80;300 us;30000;61292;0;0;0;0;0;0;0;0;0;0;0.096;1;0;0;
5;112;TrafficPattern::Transpose2;0.001;10949 ns;1094;6820 ns;682;19380 ns;1938;4;2;8;8960;8960;80;80;80;300 us;30000;71075;0;0;0;0;0;0;0;0;0;0;0.112;1;0;0;
5;128;TrafficPattern::Transpose2;0.001;11942 ns;1194;7780 ns;778;20720 ns;2072;4;2;8;10240;9472;80;74;80;300 us;30000;78526;0;0;0;0;0;0;0;0;0;722;0.128;1;0.075;0.00449219;
5;144;TrafficPattern::Transpose2;0.001;12935 ns;1293;8740 ns;874;22 us;2200;4;2;8;11520;10656;80;74;80;300 us;30000;80330;0;0;0;0;0;0;0;0;0;627;0.144;1;0.075;0.0205729;
5;160;TrafficPattern::Transpose2;0.001;13931 ns;1393;9700 ns;970;23280 ns;2328;4;2;8;12800;11840;80;74;80;300 us;30000;81997;0;0;0;0;0;0;0;0;0;577;0.16;1;0.075;0.0299219;
5;176;TrafficPattern::Transpose2;0.001;31029 ns;3102;10660 ns;1066;110920 ns;11092;4;2;8;14080;12672;80;72;80;300 us;30000;78386;0;0;0;0;0;0;0;0;0;1097;0.176;1;0.1;0.0220881;
5;192;TrafficPattern::Transpose2;0.001;31961 ns;3196;11620 ns;1162;111880 ns;11188;4;2;8;15360;13824;80;72;80;300 us;30000;79797;0;0;0;0;0;0;0;0;0;968;0.192;1;0.1;0.0369792;
5;208;TrafficPattern::Transpose2;0.001;32896 ns;3289;12580 ns;1258;112840 ns;11284;4;2;8;16640;14976;80;72;80;300 us;30000;81162;0;0;0;0;0;0;0;0;0;857;0.208;1;0.1;0.0484976;
5;224;TrafficPattern::Transpose2;0.001;35861 ns;3586;13540 ns;1354;123800 ns;12380;4;2;8;17920;15680;80;70;80;300 us;30000;82868;0;0;0;0;0;0;0;0;0;1017;0.224;1;0.125;0.0682478;
5;240;TrafficPattern::Transpose2;0.001;36857 ns;3685;14500 ns;1450;124760 ns;12476;4;2;8;19200;16800;80;70;80;300 us;30000;83992;0;0;0;0;0;0;0;0;0;1015;0.24;1;0.125;0.0721354;
5;256;TrafficPattern::Transpose2;0.001;46227 ns;4622;16660 ns;1666;143280 ns;14328;4;2;8;20480;17920;80;70;80;300 us;30000;86254;0;0;0;0;0;0;0;0;0;1640;0.256;1;0.125;0.0449219;
6;16;TrafficPattern::Transpose2;0.001;4949 ns;494;1060 ns;106;11700 ns;1170;4;2;8;1280;1280;80;80;80;300 us;30000;13656;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
6;20;TrafficPattern::Transpose2;0.001;5197 ns;519;1300 ns;130;12020 ns;1202;4;2;8;1600;1600;80;80;80;300 us;30000;15982;0;0;0;0;0;0;0;0;0;0;0.02;1;0;0;
6;24;TrafficPattern::Transpose2;0.001;5448 ns;544;1540 ns;154;12340 ns;1234;4;2;8;1920;1920;80;80;80;300 us;30000;18544;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
6;28;TrafficPattern::Transpose2;0.001;5698 ns;569;1780 ns;178;12660 ns;1266;4;2;8;2240;2240;80;80;80;300 us;30000;21110;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
6;32;TrafficPattern::Transpose2;0.001;5949 ns;594;2020 ns;202;12980 ns;1298;4;2;8;2560;2560;80;80;80;300 us;30000;23198;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
6;40;TrafficPattern::Transpose2;0.001;6448 ns;644;2500 ns;250;13620 ns;1362;4;2;8;3200;3200;80;80;80;300 us;30000;28102;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
6;48;TrafficPattern::Transpose2;0.001;6948 ns;694;2980 ns;298;14260 ns;1426;4;2;8;3840;3840;80;80;80;300 us;30000;33118;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
6;56;TrafficPattern::Transpose2;0.001;7448 ns;744;3460 ns;346;14900 ns;1490;4;2;8;4480;4480;80;80;80;300 us;30000;37838;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
6;64;TrafficPattern::Transpose2;0.001;7948 ns;794;3940 ns;394;15540 ns;1554;4;2;8;5120;5120;80;80;80;300 us;30000;42488;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
6;80;TrafficPattern::Transpose2;0.001;8948 ns;894;4900 ns;490;16820 ns;1682;4;2;8;6400;6400;80;80;80;300 us;30000;51992;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
6;96;TrafficPattern::Transpose2;0.001;9949 ns;994;5860 ns;586;18100 ns;1810;4;2;8;7680;7680;80;80;80;300 us;30000;62275;0;0;0;0;0;0;0;0;0;0;0.096;1;0;0;
6;112;TrafficPattern::Transpose2;0.001;10949 ns;1094;6820 ns;682;19380 ns;1938;4;2;8;8960;8960;80;80;80;300 us;30000;71420;0;0;0;0;0;0;0;0;0;0;0.112;1;0;0;
6;128;TrafficPattern::Transpose2;0.001;11940 ns;1194;7780 ns;778;20720 ns;2072;4;2;8;10240;9472;80;74;80;300 us;30000;78521;0;0;0;0;0;0;0;0;0;722;0.128;1;0.075;0.00449219;
6;144;TrafficPattern::Transpose2;0.001;12937 ns;1293;8740 ns;874;22 us;2200;4;2;8;11520;10656;80;74;80;300 us;30000;81008;0;0;0;0;0;0;0;0;0;626;0.144;1;0.075;0.0206597;
6;160;TrafficPattern::Transpose2;0.001;13931 ns;1393;9700 ns;970;23280 ns;2328;4;2;8;12800;11840;80;74;80;300 us;30000;82789;0;0;0;0;0;0;0;0;0;576;0.16;1;0.075;0.03;
6;176;TrafficPattern::Transpose2;0.001;31028 ns;3102;10660 ns;1066;110920 ns;11092;4;2;8;14080;12672;80;72;80;300 us;30000;78421;0;0;0;0;0;0;0;0;0;1097;0.176;1;0.1;0.0220881;
6;192;TrafficPattern::Transpose2;0.001;31961 ns;3196;11620 ns;1162;111880 ns;11188;4;2;8;15360;13824;80;72;80;300 us;30000;80201;0;0;0;0;0;0;0;0;0;970;0.192;1;0.1;0.036849;
6;208;TrafficPattern::Transpose2;0.001;32897 ns;3289;12580 ns;1258;112840 ns;11284;4;2;8;16640;14976;80;72;80;300 us;30000;81432;0;0;0;0;0;0;0;0;0;856;0.208;1;0.1;0.0485577;
6;224;TrafficPattern::Transpose2;0.001;35862 ns;3586;13540 ns;1354;123800 ns;12380;4;2;8;17920;15680;80;70;80;300 us;30000;82814;0;0;0;0;0;0;0;0;0;1018;0.224;1;0.125;0.068192;
6;240;TrafficPattern::Transpose2;0.001;36858 ns;3685;14500 ns;1450;124760 ns;12476;4;2;8;19200;16800;80;70;80;300 us;30000;83619;0;0;0;0;0;0;0;0;0;1016;0.24;1;0.125;0.0720833;
6;256;TrafficPattern::Transpose2;0.001;46227 ns;4622;16660 ns;1666;143280 ns;14328;4;2;8;20480;17920;80;70;80;300 us;30000;84620;0;0;0;0;0;0;0;0;0;1639;0.256;1;0.125;0.0449707;
2;256;TrafficPattern::Bitcomplement;0.001;28093 ns;2809;18480 ns;1848;37560 ns;3756;6;4;8;20480;18432;80;72;80;300 us;30000;77012;0;0;0;0;0;0;0;0;0;368;0.256;1;0.1;0.0820312;
2;288;TrafficPattern::Bitcomplement;0.001;40291 ns;4029;26800 ns;2680;52920 ns;5292;6;4;8;23040;20736;80;72;80;300 us;30000;76787;0;0;0;0;0;0;0;0;0;1560;0.288;1;0.1;0.0322917;
2;320;TrafficPattern::Bitcomplement;0.001;52573 ns;5257;38340 ns;3834;68280 ns;6828;6;4;8;25600;24320;80;76;80;300 us;30000;76601;0;0;0;0;0;0;0;0;0;588;0.32;1;0.05;0.0270313;
2;352;TrafficPattern::Bitcomplement;0.001;63540 ns;6354;43440 ns;4344;83640 ns;8364;6;4;8;28160;28160;80;80;80;300 us;30000;76449;0;0;0;0;0;0;0;0;0;0;0.352;1;0;0;
2;384;TrafficPattern::Bitcomplement;0.001;74441 ns;7444;51760 ns;5176;99 us;9900;5;4;8;30720;29184;80;76;80;300 us;30000;76338;0;0;0;0;0;0;0;0;0;104;0.384;1;0.05;0.0466146;
2;416;TrafficPattern::Bitcomplement;0.001;85959 ns;8595;60080 ns;6008;114360 ns;11436;5;4;8;33280;29952;80;72;80;300 us;30000;76224;0;0;0;0;0;0;0;0;0;2088;0.416;1;0.1;0.0372596;
2;448;TrafficPattern::Bitcomplement;0.001;99060 ns;9906;68400 ns;6840;129720 ns;12972;6;4;8;35840;35840;80;80;80;300 us;30000;76114;0;0;0;0;0;0;0;0;0;0;0.448;1;0;0;
2;480;TrafficPattern::Bitcomplement;0.001;109253 ns;10925;76720 ns;7672;145080 ns;14508;5;4;8;38400;34560;80;72;80;300 us;30000;76039;0;0;0;0;0;0;0;0;0;2284;0.48;1;0.1;0.0405208;
2;512;TrafficPattern::Bitcomplement;0.001;123024 ns;12302;85040 ns;8504;160440 ns;16044;6;4;8;40960;38912;80;76;80;300 us;30000;75966;0;0;0;0;0;0;0;0;0;1680;0.512;1;0.05;0.00898437;
3;256;TrafficPattern::Bitcomplement;0.001;27372 ns;2737;18080 ns;1808;36540 ns;3654;6;4;8;20480;18432;80;72;80;300 us;30000;76911;0;0;0;0;0;0;0;0;0;592;0.256;1;0.1;0.0710938;
3;288;TrafficPattern::Bitcomplement;0.001;39559 ns;3955;26400 ns;2640;51900 ns;5190;6;4;8;23040;20736;80;72;80;300 us;30000;76697;0;0;0;0;0;0;0;0;0;1744;0.288;1;0.1;0.0243056;
3;320;TrafficPattern::Bitcomplement;0.001;51846 ns;5184;37840 ns;3784;67260 ns;6726;6;4;8;25600;24320;80;76;80;300 us;30000;76519;0;0;0;0;0;0;0;0;0;668;0.32;1;0.05;0.0239062;
3;352;TrafficPattern::Bitcomplement;0.001;62830 ns;6283;43040 ns;4304;82620 ns;8262;6;4;8;28160;28160;80;80;80;300 us;30000;76377;0;0;0;0;0;0;0;0;0;0;0.352;1;0;0;
3;384;TrafficPattern::Bitcomplement;0.001;73742 ns;7374;51360 ns;5136;97980 ns;9798;5;4;8;30720;29184;80;76;80;300 us;30000;76267;0;0;0;0;0;0;0;0;0;268;0.384;1;0.05;0.041276;
3;416;TrafficPattern::Bitcomplement;0.001;85262 ns;8526;59680 ns;5968;113340 ns;11334;5;4;8;33280;29952;80;72;80;300 us;30000;76162;0;0;0;0;0;0;0;0;0;2396;0.416;1;0.1;0.0280048;
3;448;TrafficPattern::Bitcomplement;0.001;98350 ns;9835;68 us;6800;128700 ns;12870;6;4;8;35840;35840;80;80;80;300 us;30000;76059;0;0;0;0;0;0;0;0;0;0;0.448;1;0;0;
3;480;TrafficPattern::Bitcomplement;0.001;108559 ns;10855;76320 ns;7632;144060 ns;14406;5;4;8;38400;34560;80;72;80;300 us;30000;75982;0;0;0;0;0;0;0;0;0;2580;0.48;1;0.1;0.0328125;
3;512;TrafficPattern::Bitcomplement;0.001;122049 ns;12204;84640 ns;8464;159420 ns;15942;5;4;8;40960;36864;80;72;80;300 us;30000;75916;0;0;0;0;0;0;0;0;0;1820;0.512;1;0.1;0.0555664;
4;256;TrafficPattern::Bitcomplement;0.001;29321 ns;2932;23020 ns;2302;35520 ns;3552;6;4;8;20480;18432;80;72;80;300 us;30000;77104;0;0;0;0;0;0;0;0;0;816;0.256;1;0.1;0.0601562;
4;288;TrafficPattern::Bitcomplement;0.001;41817 ns;4181;31980 ns;3198;50880 ns;5088;6;4;8;23040;20736;80;72;80;300 us;30000;76876;0;0;0;0;0;0;0;0;0;1928;0.288;1;0.1;0.0163194;
4;320;TrafficPattern::Bitcomplement;0.001;54256 ns;5425;43960 ns;4396;66240 ns;6624;6;4;8;25600;24320;80;76;80;300 us;30000;76680;0;0;0;0;0;0;0;0;0;748;0.32;1;0.05;0.0207813;
4;352;TrafficPattern::Bitcomplement;0.001;65750 ns;6575;49900 ns;4990;81600 ns;8160;6;4;8;28160;28160;80;80;80;300 us;30000;76494;0;0;0;0;0;0;0;0;0;0;0.352;1;0;0;
4;384;TrafficPattern::Bitcomplement;0.001;77201 ns;7720;58860 ns;5886;96960 ns;9696;5;4;8;30720;29184;80;76;80;300 us;30000;76375;0;0;0;0;0;0;0;0;0;432;0.384;1;0.05;0.0359375;
4;416;TrafficPattern::Bitcomplement;0.001;88836 ns;8883;67820 ns;6782;112320 ns;11232;5;4;8;33280;29952;80;72;80;300 us;30000;76259;0;0;0;0;0;0;0;0;0;2708;0.416;1;0.1;0.0186298;
4;448;TrafficPattern::Bitcomplement;0.001;102230 ns;10223;76780 ns;7678;127680 ns;12768;6;4;8;35840;35840;80;80;80;300 us;30000;76180;0;0;0;0;0;0;0;0;0;0;0.448;1;0;0;
4;480;TrafficPattern::Bitcomplement;0.001;112705 ns;11270;85740 ns;8574;143040 ns;14304;5;4;8;38400;32640;80;68;80;300 us;30000;76061;0;0;0;0;0;0;0;0;0;2976;0.48;1;0.15;0.0725;
4;512;TrafficPattern::Bitcomplement;0.001;126566 ns;12656;94700 ns;9470;158400 ns;15840;5;4;8;40960;36864;80;72;80;300 us;30000;76012;0;0;0;0;0;0;0;0;0;2068;0.512;1;0.1;0.0495117;
5;256;TrafficPattern::Bitcomplement;0.001;28560 ns;2856;22540 ns;2254;34500 ns;3450;6;4;8;20480;18432;80;72;80;300 us;30000;76860;0;0;0;0;0;0;0;0;0;1040;0.256;1;0.1;0.0492188;
5;288;TrafficPattern::Bitcomplement;0.001;41044 ns;4104;31500 ns;3150;49860 ns;4986;6;4;8;23040;20736;80;72;80;300 us;30000;76656;0;0;0;0;0;0;0;0;0;2112;0.288;1;0.1;0.00833333;
5;320;TrafficPattern::Bitcomplement;0.001;53492 ns;5349;43380 ns;4338;65220 ns;6522;6;4;8;25600;24320;80;76;80;300 us;30000;76481;0;0;0;0;0;0;0;0;0;828;0.32;1;0.05;0.0176562;
5;352;TrafficPattern::Bitcomplement;0.001;64180 ns;6418;49420 ns;4942;76380 ns;7638;5;4;8;28160;26752;80;76;80;300 us;30000;76342;0;0;0;0;0;0;0;0;0;188;0.352;1;0.05;0.0433239;
5;384;TrafficPattern::Bitcomplement;0.001;76460 ns;7646;58380 ns;5838;95940 ns;9594;5;4;8;30720;29184;80;76;80;300 us;30000;76209;0;0;0;0;0;0;0;0;0;596;0.384;1;0.05;0.030599;
5;416;TrafficPattern::Bitcomplement;0.001;88875 ns;8887;67340 ns;6734;111300 ns;11130;5;4;8;33280;31616;80;76;80;300 us;30000;76113;0;0;0;0;0;0;0;0;0;1516;0.416;1;0.05;0.00444712;
5;448;TrafficPattern::Bitcomplement;0.001;101480 ns;10148;76300 ns;7630;126660 ns;12666;6;4;8;35840;35840;80;80;80;300 us;30000;76042;0;0;0;0;0;0;0;0;0;0;0.448;1;0;0;
5;480;TrafficPattern::Bitcomplement;0.001;111422 ns;11142;85260 ns;8526;142020 ns;14202;5;4;8;38400;32640;80;68;80;300 us;30000;75972;0;0;0;0;0;0;0;0;0;4556;0.48;1;0.15;0.0313542;
5;512;TrafficPattern::Bitcomplement;0.001;125812 ns;12581;94220 ns;9422;157380 ns;15738;5;4;8;40960;38912;80;76;80;300 us;30000;75911;0;0;0;0;0;0;0;0;0;252;0.512;1;0.05;0.0438477;
6;256;TrafficPattern::Bitcomplement;0.001;28560 ns;2856;22540 ns;2254;34500 ns;3450;6;4;8;20480;18432;80;72;80;300 us;30000;76859;0;0;0;0;0;0;0;0;0;1040;0.256;1;0.1;0.0492188;
6;288;TrafficPattern::Bitcomplement;0.001;41044 ns;4104;31500 ns;3150;49860 ns;4986;6;4;8;23040;20736;80;72;80;300 us;30000;76655;0;0;0;0;0;0;0;0;0;2112;0.288;1;0.1;0.00833333;
6;320;TrafficPattern::Bitcomplement;0.001;53492 ns;5349;43380 ns;4338;65220 ns;6522;6;4;8;25600;24320;80;76;80;300 us;30000;76479;0;0;0;0;0;0;0;0;0;828;0.32;1;0.05;0.0176562;
6;352;TrafficPattern::Bitcomplement;0.001;64180 ns;6418;49420 ns;4942;76380 ns;7638;5;4;8;28160;26752;80;76;80;300 us;30000;76340;0;0;0;0;0;0;0;0;0;188;0.352;1;0.05;0.0433239;
6;384;TrafficPattern::Bitcomplement;0.001;76460 ns;7646;58380 ns;5838;95940 ns;9594;5;4;8;30720;29184;80;76;80;300 us;30000;76207;0;0;0;0;0;0;0;0;0;596;0.384;1;0.05;0.030599;
6;416;TrafficPattern::Bitcomplement;0.001;88875 ns;8887;67340 ns;6734;111300 ns;11130;5;4;8;33280;31616;80;76;80;300 us;30000;76112;0;0;0;0;0;0;0;0;0;1516;0.416;1;0.05;0.00444712;
6;448;TrafficPattern::Bitcomplement;0.001;101480 ns;10148;76300 ns;7630;126660 ns;12666;6;4;8;35840;35840;80;80;80;300 us;30000;76041;0;0;0;0;0;0;0;0;0;0;0.448;1;0;0;
6;480;TrafficPattern::Bitcomplement;0.001;111422 ns;11142;85260 ns;8526;142020 ns;14202;5;4;8;38400;32640;80;68;80;300 us;30000;75971;0;0;0;0;0;0;0;0;0;4552;0.48;1;0.15;0.0314583;
6;512;TrafficPattern::Bitcomplement;0.001;125812 ns;12581;94220 ns;9422;157380 ns;15738;5;4;8;40960;38912;80;76;80;300 us;30000;75910;0;0;0;0;0;0;0;0;0;248;0.512;1;0.05;0.0439453;
2;256;TrafficPattern::Bitrevers;0.001;45099 ns;4509;16660 ns;1666;144480 ns;14448;4;2;8;20480;17664;80;69;80;300 us;30000;78251;0;0;0;0;0;0;0;0;0;1301;0.256;1;0.1375;0.0739746;
2;288;TrafficPattern::Bitrevers;0.001;58891 ns;5889;24980 ns;2498;173280 ns;17328;4;2;8;23040;20160;80;70;80;300 us;30000;77590;0;0;0;0;0;0;0;0;0;1364;0.288;1;0.125;0.0657986;
2;320;TrafficPattern::Bitrevers;0.001;73989 ns;7398;34160 ns;3416;202080 ns;20208;4;2;8;25600;22080;80;69;80;300 us;30000;77600;0;0;0;0;0;0;0;0;0;2195;0.32;1;0.1375;0.0517578;
